source_id,name,prefecture,category,lat,lng,google_rating,google_star,google_review_count,google_name_matched,image_url,has_image,source
Q11509315,日本銀行舊小樽支店金融資料館,北海道,銀行博物館,43.1961940,141.0003330,4.2,4.2,1531,日本銀行旧小樽支店,http://commons.wikimedia.org/wiki/Special:FilePath/130823%20Bank%20of%20Japan%20Otaru%20Museum02s4.jpg,1,japan_with_rating
Q11510809,日高山脈博物館,北海道,地質学博物館,42.8771120,142.4422770,4.1,4.1,64,日高山脈博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Hidaka%20Mountains%20Museum%20in%20Hidaka%2C%20Hokkaido%2C%20Japan.jpg,1,japan_with_rating
Q104240374,旧青山別邸,北海道,博物館,43.2317270,141.0079570,4.1,4.1,1356,小樽貴賓館,,0,japan_with_rating
Q28154406,旭川兵村記念館,北海道,博物館,43.7695650,142.4422670,3.9,3.9,70,旭川兵村記念館,,0,japan_with_rating
Q11511727,旭川市博物館,北海道,市立博物館,43.7594444,142.3505556,4.3,4.3,663,旭川市博物館,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%97%AD%E5%B7%9D%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A4%A8.jpg,1,japan_with_rating
Q11511731,旭川市大雪水晶館,北海道,博物館,43.7597222,142.3508333,3.9,3.9,459,旭川市大雪クリスタルホール,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%97%AD%E5%B7%9D%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A4%A8.jpg,1,japan_with_rating
Q11511737,旭川市科学館サイパル,北海道,公開天文台,43.7563056,142.3705000,4.3,4.3,1248,旭川市科学館 サイパル,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%B5%E3%82%A4%E3%83%91%E3%83%AB.JPG,1,japan_with_rating
Q11087091,旭川拉麵村,北海道,商號,43.7819444,142.4144444,3.8,3.8,4080,あさひかわラーメン村,,0,japan_with_rating
Q104238072,星の降る里百年記念館,北海道,地方文化館,43.5259180,142.1889360,4.1,4.1,121,星の降る里百年記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Hoshi%20no%20furu%20Hyakunen%20Museum.jpg,1,japan_with_rating
Q11516088,月形樺戸博物館,北海道,監獄博物館,43.3391110,141.6689720,4.3,4.3,531,月形樺戸博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Tsukigata%20Kabato%20museum.jpg,1,japan_with_rating
Q85880992,有島記念館,北海道,人物紀念館,42.8105000,140.7039444,4,4,350,有島記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Arishima%20Takeo%20Memorial%20Museum%20-%20Aug%2025%2C%202016%20%284%29.jpg,1,japan_with_rating
Q11517161,望郷の塔,北海道,觀光塔,43.3850830,145.8083890,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido%20pref%20road%20No35%20Nosappu%20Cape.jpg,1,japan_with_rating
Q85774341,木古内町郷土資料館,北海道,旧学校施設,41.6713420,140.4128420,4.3,4.3,133,木古内町郷土資料館 (いかりん館),http://commons.wikimedia.org/wiki/Special:FilePath/Kikonai%20Town%20Museum.JPG,1,japan_with_rating
Q132541511,木田金次郎美術館,北海道,美術館,42.9839150,140.5151560,4.1,4.1,86,木田金次郎美術館,,0,japan_with_rating
Q68620047,本郷新記念札幌彫刻美術館,北海道,人物紀念館,43.0551810,141.2964800,4.1,4.1,177,本郷新記念札幌彫刻美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Hongo%20Shin%20Memorial%20Museum%20of%20Sculpture%2C%20Sapporo%20-%20Main%20Hall.jpg,1,japan_with_rating
Q85881092,札幌オリンピックミュージアム,北海道,體育博物館,43.0518040,141.2910210,4.3,4.3,1378,札幌オリンピックミュージアム,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Olympic%20Museum.jpg,1,japan_with_rating
Q1055944,札幌啤酒博物館,北海道,啤酒博物館,43.0716667,141.3688889,4.3,4.3,17378,サッポロビール博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Beer%20Museum.JPG,1,japan_with_rating
Q123125643,札幌国際大学博物館,北海道,大學博物館,43.0013230,141.4251930,4.2,4.2,5,札幌国際大学博物館,,0,japan_with_rating
Q2420835,札幌宮の森美術館,北海道,美術館,43.0571611,141.3024500,0,0,0,〒064-0952 北海道札幌市中央区宮の森２条１１丁目２−１ 宮の森美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Bottazzi%20and%20Miyanomori.jpg,1,japan_with_rating
Q11521197,札幌市アイヌ文化交流センター,北海道,アイヌ博物館,42.9689769,141.2198269,4.3,4.3,594,札幌市アイヌ文化交流センター (サッポロピリカコタン),http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Ainu%20Culture%20Promotion%20Center%20201705.jpg,1,japan_with_rating
Q123124887,札幌市下水道科学館,北海道,科學博物館,43.1169760,141.3426090,4,4,505,札幌市下水道科学館,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Sewerage%20Science%20Museum.JPG,1,japan_with_rating
Q11521250,札幌市交通資料館,北海道,交通博物館,43.0046920,141.3644360,4.4,4.4,108,札幌市交通資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Transportation%20Museum.JPG,1,japan_with_rating
Q123128203,札幌市博物館活動センター,北海道,博物館,43.0189140,141.3723630,4.3,4.3,92,札幌市博物館活動センター,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Museum%20Activity%20Center.jpg,1,japan_with_rating
Q11521269,札幌市手稲記念館,北海道,地方文化館,43.0857220,141.2735830,3.7,3.7,47,札幌市手稲記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo-City-Teine-Memorial-Museum.JPG,1,japan_with_rating
Q11521277,札幌市水道紀念館,北海道,水廠博物館,43.0329970,141.3287780,4.2,4.2,484,札幌市水道記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20Waterworks%20Museum.JPG,1,japan_with_rating
Q11521425,札幌市豊平川さけ科学館,北海道,科學博物館,43.0011111,141.3433333,4.1,4.1,551,札幌市豊平川さけ科学館,http://commons.wikimedia.org/wiki/Special:FilePath/ToyohiragawaSakeKakagukan2004-5.jpg,1,japan_with_rating
Q11521426,札幌市資料館,北海道,歷史博物館,43.0585560,141.3374170,4,4,935,札幌市資料館,http://commons.wikimedia.org/wiki/Special:FilePath/SapporoShiShiryokan201109.JPG,1,japan_with_rating
Q1140619,札幌市鐘樓,北海道,多功能大厅,43.0626020,141.3536810,3.9,3.9,17131,札幌市時計台,http://commons.wikimedia.org/wiki/Special:FilePath/20200119%20Sapporo%20Clock%20Tower.jpg,1,japan_with_rating
Q11521430,札幌市青少年科学館,北海道,科學博物館,43.0362290,141.4721270,4.2,4.2,1403,札幌市青少年科学館,http://commons.wikimedia.org/wiki/Special:FilePath/Seishounen%20Kagakukan%28Sapporo%29.jpg,1,japan_with_rating
Q11521088,札幌拉麵共和國,北海道,餐館,43.0675000,141.3527778,3.9,3.9,3128,札幌ら～めん共和国,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20ramen%20Kyowakoku1.jpg,1,japan_with_rating
Q11521442,札幌村郷土記念館,北海道,地方文化館,43.0805556,141.3769444,4.2,4.2,92,札幌村郷土記念館,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9C%AD%E5%B9%8C%E6%9D%91%E9%83%B7%E5%9C%9F%E8%A8%98%E5%BF%B5%E9%A4%A8.JPG,1,japan_with_rating
Q3348373,札幌羊丘瞭望台,北海道,觀光景點,42.9991667,141.3947222,3.9,3.9,9229,さっぽろ羊ヶ丘展望台,http://commons.wikimedia.org/wiki/Special:FilePath/Hitsujigaoka-sheep.jpg,1,japan_with_rating
Q11249476,札幌藝術之森,北海道,雕塑公园,42.9338889,141.3372222,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20art%20museum.jpg,1,japan_with_rating
Q11249478,札幌藝術之森美術館,北海道,美術館,42.9392222,141.3401389,4.3,4.3,581,札幌芸術の森野外美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Sapporo%20art%20museum.jpg,1,japan_with_rating
Q11521485,札幌農学校第2農場,北海道,戶外博物館,43.0817500,141.3404167,4.4,4.4,194,札幌農学校第2農場,http://commons.wikimedia.org/wiki/Special:FilePath/151010%20Sapporo%20Agricultural%20College%20Hokkaido%20Japan01s3.jpg,1,japan_with_rating
Q11526802,東川町郷土館,北海道,博物館,43.6995950,142.5110120,3.9,3.9,17,東川町 郷土館,,0,japan_with_rating
Q22337430,東藻琴乳酪館,北海道,チーズ工場,43.8383611,144.2849167,4.2,4.2,260,ひがしもこと乳酪館,http://commons.wikimedia.org/wiki/Special:FilePath/Higashimokoto%20Nyurakukan%202.jpg,1,japan_with_rating
Q66363170,松前町郷土資料館,北海道,地方文化館,41.4357570,140.1121420,3.6,3.6,72,松前町郷土資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Byobu%20of%20Matsumae%20by%20Kodama%20Teiryo.jpg,1,japan_with_rating
Q132197023,根室市北方領土資料館,北海道,博物館,43.3849810,145.8114590,4.2,4.2,454,根室市北方領土資料館,,0,japan_with_rating
Q104847273,根室市歴史と自然の資料館,北海道,博物館,43.2887000,145.5903000,4.2,4.2,199,根室市歴史と自然の資料館,,0,japan_with_rating
Q11542208,標津鮭魚科學館,北海道,水族館,43.6600830,145.1161390,4.2,4.2,1126,標津サーモン科学館,http://commons.wikimedia.org/wiki/Special:FilePath/Shibetsu%20Salmon%20Museum.JPG,1,japan_with_rating
Q11543443,横綱千代の山・千代の富士記念館,北海道,人物紀念館,41.4791110,140.2555830,4.2,4.2,389,横綱千代の山・千代の富士記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Yokozuna%20Ciyonoyama-Chiyonofuji%20kinenkan.jpg,1,japan_with_rating
Q76283211,民族共生象徵空間,北海道,民族誌学博物館,42.5602778,141.3655278,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Shiraoi-upopoy%2035.jpg,1,japan_with_rating
Q48748643,江別市ガラス工芸館,北海道,历史房屋博物馆,43.0962694,141.5225000,4.8,4.8,10,ガラス工芸館｜江別市生涯学習課,http://commons.wikimedia.org/wiki/Special:FilePath/Ebetsu%20City%20Glass%20Crafts%20Museum.JPG,1,japan_with_rating
Q130638467,江別市セラミックアートセンター,北海道,博物館,43.0708333,141.5402778,3.8,3.8,109,江別市セラミックアートセンター,,0,japan_with_rating
Q85138042,江別市郷土資料館,北海道,地方文化館,43.1136111,141.5480556,4.1,4.1,103,江別市郷土資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Ebetsu%20City%20Local%20Museum.JPG,1,japan_with_rating
Q11550930,江差町鄉土資料館,北海道,地方文化館,41.8681940,140.1287500,3.9,3.9,100,江差町郷土資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Hiyamanishi%20gun-office.JPG,1,japan_with_rating
Q48748731,江差追分会館・江差山車会館,北海道,山車会館,41.8687222,140.1266667,3.8,3.8,299,江差追分会館,http://commons.wikimedia.org/wiki/Special:FilePath/02-%E6%B1%9F%E5%B7%AE%E8%BF%BD%E5%88%86%E4%BC%9A%E9%A4%A8%E3%83%BB%E4%BC%9D%E7%BF%92%E6%BC%94%E7%A4%BA%E5%AE%A4%E6%A3%9F.jpg,1,japan_with_rating
Q11553075,沙流川歴史館,北海道,歷史博物館,42.6373610,142.1558890,4.1,4.1,67,沙流川歴史館,http://commons.wikimedia.org/wiki/Special:FilePath/Sarugawa%20museum.jpg,1,japan_with_rating
Q108662694,沼田町化石体験館,北海道,古生物博物馆,43.8882210,141.9245810,4.2,4.2,18,沼田町化石体験館,,0,japan_with_rating
Q117312350,洞爺湖町立火山科学館,北海道,火山博物館,42.5639444,140.8151111,4.1,4.1,1100,洞爺湖ビジターセンター・火山科学館,http://commons.wikimedia.org/wiki/Special:FilePath/Toyako%20volcano%20science%20museum.JPG,1,japan_with_rating
Q132160492,浜頓別クッチャロ湖水鳥観察館,北海道,自然中心,45.1245810,142.3460520,4,4,89,クッチャロ湖水鳥観察館,,0,japan_with_rating
Q104239175,浦幌町立博物館,北海道,博物館,42.8098270,143.6579070,4.2,4.2,84,浦幌町立博物館,,0,japan_with_rating
Q132533520,浦河町立郷土博物館,北海道,地方文化館,42.1437560,142.8400130,3.9,3.9,97,浦河町立郷土博物館,,0,japan_with_rating
Q123124840,渡辺淳一文学館,北海道,文學館,43.0444570,141.3513340,4.2,4.2,212,渡辺淳一文学館 喫茶コーナー,http://commons.wikimedia.org/wiki/Special:FilePath/Junichi%20Watanabe%20Bungakukan01bs5s3200.jpg,1,japan_with_rating
Q11563081,港文館,北海道,海事博物館,42.9801667,144.3822222,4,4,186,港文館 (港湾休憩所),http://commons.wikimedia.org/wiki/Special:FilePath/Kobunkan%20Kushiro%20Hokkaido%20Japan01bs.jpg,1,japan_with_rating
Q104239002,湧別町ふるさと館JRY,北海道,博物館,44.1597670,143.5805800,4.2,4.2,38,湧別町ふるさと館JRY,http://commons.wikimedia.org/wiki/Special:FilePath/Yubetsu-Furusato-JRY.JPG,1,japan_with_rating
Q132550120,滝川市こども科学館,北海道,兒童博物館,43.5525180,141.9148890,4,4,120,滝川市こども科学館,,0,japan_with_rating
Q28154206,滝川市美術自然史館,北海道,博物館,43.5520120,141.9146470,3.8,3.8,184,滝川市美術自然史館,http://commons.wikimedia.org/wiki/Special:FilePath/Takikawa%20Museum%20of%20Art%20and%20Natural%20History%2002.jpg,1,japan_with_rating
Q26457215,滝川市航空科学センター,北海道,場外離着陸場,43.5458333,141.7311111,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Takikawa%20Sky%20Museum.jpg,1,japan_with_rating
Q28154411,滝川市郷土館,北海道,博物館,43.5520180,141.9174110,3.9,3.9,22,滝川市郷土館,,0,japan_with_rating
Q132160326,濤沸湖水鳥・湿地センター,北海道,自然中心,43.9524730,144.3586230,4.1,4.1,340,濤沸湖水鳥・湿地センター,,0,japan_with_rating
Q7382688,留壽都度假村,北海道,高爾夫球場,42.7496800,140.9032900,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Rusutsu%20WestMt%28200703%29.jpg,1,japan_with_rating
Q11578560,留萌市海之故里館,北海道,博物館,43.9460960,141.6297260,3.6,3.6,234,留萌市海のふるさと館,http://commons.wikimedia.org/wiki/Special:FilePath/Uminofurusatokan.JPG,1,japan_with_rating
Q11579106,登別マリンパークニクス,北海道,水族館,42.4549720,141.1821940,4.2,4.2,8350,登別マリンパークニクス,http://commons.wikimedia.org/wiki/Special:FilePath/20181106%20Nixe%205427%20%2848435586636%29.jpg,1,japan_with_rating
Q11579107,登別伊達時代村,北海道,主題公園,42.4638890,141.1606670,5,5,1,登別伊達時代村,http://commons.wikimedia.org/wiki/Special:FilePath/Noboribetsu%20Date%20Jidaimura.jpg,1,japan_with_rating
Q11579120,登別市郷土資料館,北海道,地方文化館,42.4205667,141.0820278,4,4,62,登別市郷土資料館・文化伝承館,http://commons.wikimedia.org/wiki/Special:FilePath/Noboribetsu%20Local%20History%20Museum.jpg,1,japan_with_rating
Q56963453,白い恋人パーク,北海道,主題公園,43.0886111,141.2716667,4.2,4.2,23798,白い恋人パーク,,0,japan_with_rating
Q11584569,知床世界遺產中心,北海道,遊客中心,44.0695000,144.9911940,4.1,4.1,695,知床世界遺産センター,http://commons.wikimedia.org/wiki/Special:FilePath/Shiretoko%20World%20Heritage%20Conservation%20Center01n.jpg,1,japan_with_rating
Q109364441,知里幸恵 銀のしずく記念館,北海道,人物紀念館,42.4513611,141.1671389,4.4,4.4,49,知里幸恵 銀のしずく記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Chiri%20Yukie%20Memorial%20Museum.jpg,1,japan_with_rating
Q11585314,石原裕次郎記念館,北海道,人物紀念館,43.1852778,141.0227778,4.1,4.1,370,石原裕次郎記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Yujiro%20kinenkan.jpg,1,japan_with_rating
Q5774785,石炭の歴史村,北海道,主題公園,43.0672640,141.9879860,4.2,4.2,1114,夕張市石炭博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Yubari-coalmine-museum.JPG,1,japan_with_rating
Q104234965,砂川市郷土資料室,北海道,博物館,43.4950530,141.9022410,4.2,4.2,10,砂川市郷土資料室,,0,japan_with_rating
Q104236395,神恵内村郷土資料館,北海道,博物館,43.1482520,140.4204850,2,2,1,神恵内郷土資料館,,0,japan_with_rating
Q123252986,神田日勝記念美術館,北海道,美術館,43.0967170,142.9900940,4.3,4.3,413,神田日勝記念美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Kandanissho%20memorial%20museum%20of%20art.jpg,1,japan_with_rating
Q11593178,福島町青函トンネル記念館,北海道,科技博物館,41.4852500,140.2546390,3.8,3.8,566,福島町 青函トンネル記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Seikan%20Tunnel%20Museum%20of%20Fukushima%20Town.jpg,1,japan_with_rating
Q11596338,稚內市開基百年記念塔及北方紀念館,北海道,觀光塔,45.4169170,141.6633330,4.1,4.1,688,稚内市開基百年記念塔・稚内市北方記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Exploitation%20100years%20commemoration%20tower.JPG,1,japan_with_rating
Q68888166,稚内市樺太記念館,北海道,歷史博物館,45.4082160,141.6766420,4.2,4.2,334,稚内市樺太記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Wakkanai%20Fukukoichiba%2018-06-02%202.jpg,1,japan_with_rating
Q11596319,稚内市立ノシャップ寒流水族館,北海道,水族館,45.4493333,141.6449167,4.2,4.2,790,稚内市立ノシャップ寒流水族館,http://commons.wikimedia.org/wiki/Special:FilePath/Wakkanai%20municipal%20youth%20science%20museum%20and%20NOSHAPPU%20Kan-ryu%20aquarium.JPG,1,japan_with_rating
Q132555459,稚内市青少年科学館,北海道,天象儀,45.4489850,141.6452060,4.2,4.2,56,稚内市青少年科学館,http://commons.wikimedia.org/wiki/Special:FilePath/Wakkanai%20municipal%20youth%20science%20museum%20and%20NOSHAPPU%20Kan-ryu%20aquarium.JPG,1,japan_with_rating
Q104240125,稲穂ふれあい研修センター内 奥尻町歴史民俗資料館,北海道,博物館,42.2400600,139.5513780,3.7,3.7,17,稲穂ふれあい研修センター,,0,japan_with_rating
Q22120589,穗别博物馆,北海道,古生物博物馆,42.7661167,142.1357139,4.1,4.1,624,むかわ町穂別恐竜博物館(海洋化石館),http://commons.wikimedia.org/wiki/Special:FilePath/Hobetsu%20Museum.jpg,1,japan_with_rating
Q104236424,箱館高田屋嘉兵衛資料館,北海道,人物紀念館,41.7658740,140.7176050,3.9,3.9,47,箱館高田屋嘉兵衛資料館,,0,japan_with_rating
Q105728168,紋別市立博物館,北海道,博物館,44.3554722,143.3530278,4.2,4.2,166,紋別市立博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Mombetsu%20city%20museum.jpg,1,japan_with_rating
Q11605826,細岡展望台,北海道,觀景台,43.0981111,144.4493333,4.4,4.4,2200,細岡展望台,http://commons.wikimedia.org/wiki/Special:FilePath/Kushirositsugen%20Hosooka%20Tenboudai.jpg,1,japan_with_rating
Q11607218,網走市立美術館,北海道,美術館,44.0193330,144.2676390,3.8,3.8,81,網走市立美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Abashiri%20Municipal%20Art%20Museum01s3.jpg,1,japan_with_rating
Q11607220,網走市立郷土博物館,北海道,地方文化館,44.0177222,144.2691111,4.2,4.2,252,網走市立郷土博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Abashiri%20City%20Folk%20Museum01s5.jpg,1,japan_with_rating
Q30922602,置戶波波美術館,北海道,美術館,43.6769444,143.5895833,4.4,4.4,14,置戸ぽっぽ絵画館,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%BD%AE%E6%88%B8%E3%81%BD%E3%81%A3%E3%81%BD%E7%B5%B5%E7%94%BB%E9%A4%A8.jpg,1,japan_with_rating
Q22341618,羅臼國後展望塔,北海道,觀景台,44.0156111,145.1863333,4.2,4.2,800,羅臼国後展望塔,http://commons.wikimedia.org/wiki/Special:FilePath/Rausu%20Kunashiri%20Observatory%20Deck%202.jpg,1,japan_with_rating
Q85796118,羅臼町郷土資料館,北海道,地方文化館,43.8806836,145.0936291,4.2,4.2,108,羅臼町郷土資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Luminous%20moss%20in%20Makkausu%20Cave%2C%20Rausu%2C%20Hokkaido.JPG,1,japan_with_rating
Q104239738,美幌博物館,北海道,博物館,43.8359880,144.0884510,4.1,4.1,121,美幌博物館,,0,japan_with_rating
Q104234557,美深町郷土博物館,北海道,博物館,44.4811550,142.3402710,4,4,1,美深町郷土博物館,,0,japan_with_rating
Q104142410,花の拠点「はなふる」,北海道,庭園,42.8980556,141.5863889,4.1,4.1,291,花の拠点 はなふる,,0,japan_with_rating
Q104239862,苫前町郷土資料館,北海道,博物館,44.3077740,141.6585760,4,4,329,苫前町郷土資料館,,0,japan_with_rating
Q11616823,苫小牧市科学センター,北海道,科學博物館,42.6319444,141.6050000,4.2,4.2,786,苫小牧市 科学センター,http://commons.wikimedia.org/wiki/Special:FilePath/Tomakomai%20Science%20Center.jpg,1,japan_with_rating
Q17222455,苫小牧市美術博物館,北海道,博物館,42.6374960,141.6129520,4,4,324,苫小牧市美術博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Tomakomai%20City%20Museum%201.JPG,1,japan_with_rating
Q132544758,荒井記念美術館,北海道,纪念博物馆,42.9500840,140.5146220,4,4,59,荒井記念美術館,,0,japan_with_rating
Q1298335,莫埃來沼公園,北海道,総合公園 (日本),43.1244722,141.4299139,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Moere02.jpg,1,japan_with_rating
Q11620529,萱野茂二風谷アイヌ資料館,北海道,アイヌ博物館,42.6353060,142.1615560,3.9,3.9,133,萱野茂 二風谷アイヌ資料館,http://commons.wikimedia.org/wiki/Special:FilePath/P1040186-2.jpg,1,japan_with_rating
Q17212946,蘭越町貝の館,北海道,動物学博物館,42.8806667,140.3700278,3.8,3.8,117,蘭越町貝の館,http://commons.wikimedia.org/wiki/Special:FilePath/Shell%20fish%20museum%20of%20Rankoshi.JPG,1,japan_with_rating
Q123464807,西村計雄記念美術館,北海道,美術館,42.9749950,140.6091230,4,4,68,西村計雄記念美術館,,0,japan_with_rating
Q11636869,足寄動物化石博物館,北海道,古生物博物馆,43.2311194,143.5433722,4.2,4.2,565,足寄動物化石博物館,,0,japan_with_rating
Q11641304,道の駅愛ランド湧別,北海道,主題樂園,44.1307500,143.7192222,3.5,3.5,1038,道の駅 愛ランド湧別,http://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki%20Ailand%20Yubetsu.jpg,1,japan_with_rating
Q133249040,遠軽町埋蔵文化財センター,北海道,埋藏文化財中心,43.8866240,143.1927290,4.2,4.2,170,遠軽町埋蔵文化財センター,,0,japan_with_rating
Q11292382,鄂霍次克流冰館,北海道,科學博物館,44.0010560,144.2397780,4.1,4.1,4583,オホーツク流氷館,http://commons.wikimedia.org/wiki/Special:FilePath/Tentozan02.JPG,1,japan_with_rating
Q135972011,金田心象書道美術館,北海道,書法美術館,45.0206423,141.8458333,4.2,4.2,9,幌延町金田心象書道美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Kaneda%20Shinsho%20Calligraphy%20Museum%20190526.jpg,1,japan_with_rating
Q11648277,釧路市こども遊学館,北海道,科學博物館,42.9866667,144.3788889,4.3,4.3,607,あすなろ会こども遊学館（釧路市こども遊学館）,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%81%93%E3%81%A9%E3%82%82%E9%81%8A%E5%AD%A6%E9%A4%A8.jpg,1,japan_with_rating
Q11648285,釧路市立博物館,北海道,市立博物館,42.9746290,144.4035820,4.2,4.2,797,釧路市立博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Kushiro%20Museum.jpg,1,japan_with_rating
Q11648286,釧路市立美術館,北海道,美術館,42.9780280,144.3860000,3.8,3.8,307,釧路市立美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Manabot%20Nusamai%20Kushiro%20Hokkaido%20Japan02n.jpg,1,japan_with_rating
Q133282721,釧路湿原美術館,北海道,纪念博物馆,43.1431190,144.1463100,4.2,4.2,41,釧路湿原美術館,,0,japan_with_rating
Q11655331,開陽台,北海道,觀景台,43.6130560,144.8705560,4.4,4.4,2433,開陽台,http://commons.wikimedia.org/wiki/Special:FilePath/Kaiyodai%202.jpg,1,japan_with_rating
Q10333378,阿伊努民族博物館,北海道,廃止された博物館,42.5613889,141.3669444,4.1,4.1,1731,国立アイヌ民族博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Ainu%20Museum%20building.JPG,1,japan_with_rating
Q123127197,阿寒国際ツルセンター,北海道,博物館,43.1429000,144.1492050,4.2,4.2,778,阿寒国際ツルセンター グルス,http://commons.wikimedia.org/wiki/Special:FilePath/Japanse%20kraanvogels%20in%20Akan%20International%20Crane%20Centre%2C%20-24%20februari%202012%20a.jpg,1,japan_with_rating
Q133283586,阿寒湖畔ビジターセンター,北海道,自然中心,43.4351980,144.1010273,4.1,4.1,670,阿寒湖畔ビジターセンター,,0,japan_with_rating
Q11659823,雪の美術館,北海道,廃止された博物館,43.7717222,142.3084722,3.9,3.9,1251,雪の美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Snow%20Crystals%20Museum-20160725-1.jpg,1,japan_with_rating
Q104236770,馬の資料館,北海道,農業博物館,42.9214566,143.1842459,4,4,106,馬の資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Obihiro%20Racecourse%20Museum%20of%20Horses.jpg,1,japan_with_rating
Q133264692,鷹栖町郷土資料館,北海道,地方文化館,43.8465950,142.3589260,3.9,3.9,15,鷹栖町郷土資料館,,0,japan_with_rating
Q11677337,麓郷の森,北海道,觀光景點,43.3124278,142.5405278,4.1,4.1,1199,麓郷の森,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%BA%93%E9%83%B7%E3%81%AE%E6%A3%AE%20%E9%BB%92%E6%9D%BF%E4%BA%94%E9%83%8E%E3%81%AE%E4%B8%B8%E5%A4%AA%E5%B0%8F%E5%B1%8B%20Akiyoshi%27s%20RoomP6220389.jpg,1,japan_with_rating
Q28684004,SGT美術館,千葉縣,美術館,35.1576111,140.2668056,4.4,4.4,60,SGT美術館,http://commons.wikimedia.org/wiki/Special:FilePath/SGK%20Museum%20Japan%20aerial%20photo%202016.jpg,1,japan_with_rating
Q100740653,The Happy Ride with Baymax,千葉縣,機動遊戲,35.6318118,139.8784077,4.4,4.4,228,ベイマックスのハッピーライド,,0,japan_with_rating
Q11256102,“渚の駅”たてやま,千葉縣,水族館,34.9897500,139.8546940,3.8,3.8,927,渚の駅 たてやま,http://commons.wikimedia.org/wiki/Special:FilePath/Nagisanoeki%20Tateyama.JPG,1,japan_with_rating
Q575504,きみさらずタワー,千葉縣,觀光塔,35.3796390,139.9376670,4,4,513,きみさらずタワー,http://commons.wikimedia.org/wiki/Special:FilePath/Kimisarazu%20Tower%20at%20Odayama%20Park.jpg,1,japan_with_rating
Q18701116,カンドゥー幕張新都心,千葉縣,主題公園,35.6558889,140.0289439,4,4,988,カンドゥー,,0,japan_with_rating
Q2972719,シンデレラ城ミステリーツアー,千葉縣,機動遊戲,35.6320000,139.8810000,,,0,NOT_FOUND,,0,japan_with_rating
Q1929942,ジャンピン・ジェリーフィッシュ,千葉縣,機動遊戲,33.8060400,-117.9226800,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Jumpin%20Jellyfish.jpg,1,japan_with_rating
