source_id,name,prefecture,category,lat,lng,google_rating,google_star,google_review_count,google_name_matched,image_url,has_image,source
Q47419034,人道の港敦賀ムゼウム,福井縣,海事博物館,35.6627778,136.0734444,4.1,4.1,796,人道の港 敦賀ムゼウム,http://commons.wikimedia.org/wiki/Special:FilePath/Port%20of%20Humanity%20Tsuruga%20Museum%202022.jpg,1,japan_with_rating
Q11388640,兎越山,福井縣,山,36.0430560,136.1948330,4,4,3,兎越山,http://commons.wikimedia.org/wiki/Special:FilePath/Osagoe%20mountain.jpg,1,japan_with_rating
Q11390958,八幡山,福井縣,山,36.0432500,136.2008333,4.8,4.8,12,八幡山,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20hachimanyama.jpg,1,japan_with_rating
Q49645315,冠者島,福井縣,島嶼,35.5210500,135.6493100,4,4,6,冠者島,http://commons.wikimedia.org/wiki/Special:FilePath/Kanjyajima.jpg,1,japan_with_rating
Q11400239,勝山城博物館,福井縣,博物館,36.0427780,136.5208330,3.7,3.7,514,勝山城博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Katsuyama%20Castle%20Museum%202002-06-10.jpg,1,japan_with_rating
Q65234430,勝山恐龍之森,福井縣,城市公園,36.0833060,136.5089720,4.3,4.3,5107,かつやま恐竜の森 （長尾山総合公園）,http://commons.wikimedia.org/wiki/Special:FilePath/Katsuyama%20Dinosaur%20Forest%20Park.jpg,1,japan_with_rating
Q49635048,千島,福井縣,島嶼,35.6025000,135.7913889,4.6,4.6,7,千島,,0,japan_with_rating
Q11421358,国見岳 (福井県),福井縣,山,36.0800400,136.0850700,3.6,3.6,14,国見岳,http://commons.wikimedia.org/wiki/Special:FilePath/Kunimidake%28Fukui%20Pref%29.jpg,1,japan_with_rating
Q11278809,坂井市龍翔博物館,福井縣,地方文化館,36.2199530,136.1512940,4,4,230,坂井市龍翔博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Mikuni-ryushokan05b4592.jpg,1,japan_with_rating
Q117066803,城山,福井縣,山,36.0150830,136.1860560,4.2,4.2,12,城山,http://commons.wikimedia.org/wiki/Special:FilePath/Jouyama%28Fukui%29%2002.jpg,1,japan_with_rating
Q11434859,大島半島,福井縣,半島,35.5166667,135.6250000,0,0,0,大島,,0,japan_with_rating
Q1072530,大野城,福井縣,博物館,35.9865880,136.4830420,3.9,3.9,2258,越前大野城,http://commons.wikimedia.org/wiki/Special:FilePath/EchizenOnoCastle-01.JPG,1,japan_with_rating
Q17176596,天筒山,福井縣,山,35.6613400,136.0815500,4.5,4.5,15,天筒山,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%A4%A9%E7%AD%92%E5%B1%B1.JPG,1,japan_with_rating
Q105948066,小浜公園,福井縣,城市公園,35.4924560,135.7337620,3.9,3.9,351,小浜公園,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B0%8F%E6%B5%9C%E5%85%AC%E5%9C%92%E3%81%AE%E5%85%A5%E5%8F%A3.jpg,1,japan_with_rating
Q11468309,山川登美子紀念館,福井縣,历史房屋博物馆,35.4985080,135.7470810,4.1,4.1,32,山川登美子記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Tomiko%20Yamakawa%20Memorial%20Museum01nt3200.jpg,1,japan_with_rating
Q11481603,常神岬灯台,福井縣,燈塔,35.6410278,135.8194472,3.9,3.9,20,常神岬灯台,http://commons.wikimedia.org/wiki/Special:FilePath/TunegamiMisaki-lighthouse.jpg,1,japan_with_rating
Q11481917,干飯埼灯台,福井縣,燈塔,35.8880556,135.9958333,4.7,4.7,3,干飯埼灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Kareisaki-lighthouse.jpg,1,japan_with_rating
Q97819116,庄部谷山,福井縣,山,35.5558333,136.0005556,5,5,1,庄部谷山,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%BA%84%E9%83%A8%E8%B0%B7%E5%B1%B1.jpg,1,japan_with_rating
Q11497682,押廻埼灯台,福井縣,燈塔,35.5522222,135.5011111,4.5,4.5,17,押廻埼灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Oshimawashisaki%20lighthouse.jpg,1,japan_with_rating
Q11499542,敦賀市⽴博物館,福井縣,市立博物館,35.6565000,136.0687500,4,4,340,敦賀市立博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Tsuruga%20Municipal%20Museum%20ac%20%281%29.jpg,1,japan_with_rating
Q11500024,文殊山,福井縣,山,35.9903000,136.2238600,4.5,4.5,67,文殊山,,0,japan_with_rating
Q11510580,日野山,福井縣,山,35.8590700,136.2072900,4.5,4.5,37,日野山,http://commons.wikimedia.org/wiki/Special:FilePath/Mountains%20of%20Japan%20HINOSAN.jpg,1,japan_with_rating
Q122980340,旧敦賀港駅ランプ小屋,福井縣,鐵路博物館,35.6632189,136.0757556,4,4,21,旧敦賀港駅ランプ小屋,http://commons.wikimedia.org/wiki/Special:FilePath/TsurugaMinatoEkiLump%20inner.jpg,1,japan_with_rating
Q11511060,旧敦賀港駅舎,福井縣,站房,35.6607780,136.0728060,4.1,4.1,666,敦賀鉄道資料館（旧敦賀港駅舎）,http://commons.wikimedia.org/wiki/Special:FilePath/Tsuruga%20Railway%20Museum%20ac%20%282%29.jpg,1,japan_with_rating
Q48758360,村岡山城,福井縣,山城池,36.0758333,136.5083333,3.7,3.7,7,村岡山城跡,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%91%E5%B2%A1%E5%B1%B1%E5%9F%8E%20%E9%83%AD1%EF%BC%88%E6%89%8B%E5%89%8D%EF%BC%89%E3%80%81%E4%B8%BB%E9%83%AD%EF%BC%88%E5%A5%A5%EF%BC%89.jpg,1,japan_with_rating
Q11523660,杣山,福井縣,山,35.8022222,136.2194444,4.3,4.3,12,杣山,http://commons.wikimedia.org/wiki/Special:FilePath/Mountains%20of%20Japan%20Somoyama.jpg,1,japan_with_rating
Q114000072,東尋坊タワー,福井縣,塔式建築,36.2360278,136.1281944,3.5,3.5,1170,東尋坊タワー,http://commons.wikimedia.org/wiki/Special:FilePath/Japan%20Tojinbo21nt3200.jpg,1,japan_with_rating
Q123220699,樫曲隧道,福井縣,地下道,35.6629280,136.1062038,4.2,4.2,16,旧北陸線樫曲トンネル,,0,japan_with_rating
Q11555159,法恩寺山,福井縣,火山,36.0633330,136.5975000,4.2,4.2,26,法恩寺山,http://commons.wikimedia.org/wiki/Special:FilePath/Hohonjiyama%20from%20Kyogatake%202010-11-7.JPG,1,japan_with_rating
Q21653339,洲崎の高灯籠,福井縣,燈塔,35.6575750,136.0650530,3.3,3.3,12,洲崎の高灯籠,http://commons.wikimedia.org/wiki/Special:FilePath/Suzaki%20Takatourou.jpg,1,japan_with_rating
Q11556855,浄法寺山,福井縣,山,36.1250000,136.3927500,3.7,3.7,11,浄法寺山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20Johoji.jpg,1,japan_with_rating
Q11577148,田烏港明神鼻灯台,福井縣,燈塔,35.5421472,135.8269944,3.7,3.7,32,田烏港明神鼻灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Tagarasu-ko%20myojinhana%20lighthouse.jpg,1,japan_with_rating
Q11591264,福井北防波堤灯台,福井縣,燈塔,36.2005556,136.1186111,0,0,0,福井北防波堤灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20North%20breakwater%20lighthouse.jpg,1,japan_with_rating
Q11591270,福井南防波堤灯台,福井縣,燈塔,36.2052778,136.1127778,4.5,4.5,2,福井南防波堤灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20South%20breakwater%20lighthouse.jpg,1,japan_with_rating
Q11591305,福井市愛宕坂茶道美術館,福井縣,美術館,36.0599890,136.2111330,4,4,72,福井市愛宕坂茶道美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20City%20Atagozaka%20Tea%20Ceremony%20Museum01bs3200.jpg,1,japan_with_rating
Q11591308,福井市橘曙覧紀念文學館,福井縣,人物紀念館,36.0597560,136.2112060,4,4,45,福井市橘曙覧記念文学館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20City%20Akemi%20Tachibana%20Literature%20Memorial%20Museum01bs4592.jpg,1,japan_with_rating
Q11591310,福井市水道紀念館,福井縣,水泵房,36.0586640,136.2113250,3.8,3.8,48,福井市水道記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui-shi%20suido-kinenkan03n4592.jpg,1,japan_with_rating
Q11591369,福井市立鄉土歷史博物館,福井縣,地方文化館,36.0683170,136.2228970,3.9,3.9,587,福井市立郷土歴史博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20City%20History%20Museum01nt3200.jpg,1,japan_with_rating
Q24874086,福井市美術館,福井縣,人物紀念館,36.0389722,136.2342778,4.1,4.1,576,福井市美術館 アートラボふくい,http://commons.wikimedia.org/wiki/Special:FilePath/FUKUI%20CITY%20ART%20MUSEUM.jpg,1,japan_with_rating
Q21654393,福井市自然史博物館,福井縣,自然歷史博物館,36.0566417,136.2095528,4.1,4.1,187,福井市自然史博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20city%20museum%20of%20natural%20history.jpg,1,japan_with_rating
Q24873808,福井県立こども歴史文化館,福井縣,兒童博物館,36.0615833,136.2341111,4.3,4.3,111,福井県立こども歴史文化館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20Childrens%20Museum.jpg,1,japan_with_rating
Q15557985,福井県立一乗谷朝倉氏遺跡博物館,福井縣,都道府县立博物馆,36.0151389,136.2989444,4.4,4.4,914,福井県立一乗谷朝倉氏遺跡博物館 本館,http://commons.wikimedia.org/wiki/Special:FilePath/Ichijodani%20Asakura%20Family%20Site%20Museum%20%28new%29.jpg,1,japan_with_rating
Q11591483,福井県立歴史博物館,福井縣,都道府县立博物馆,36.0830556,136.2222222,4.2,4.2,766,福井県立歴史博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20prefectural%20museum%20of%20cultural%20history.jpg,1,japan_with_rating
Q109594238,福井総合植物園プラントピア,福井縣,植物園,35.9689444,136.1188333,3.5,3.5,164,福井総合植物園 プラントピア,http://commons.wikimedia.org/wiki/Special:FilePath/Plantopia%2002.jpg,1,japan_with_rating
Q11591435,福井縣兒童科學館,福井縣,科學博物館,36.1314722,136.2163611,4.4,4.4,1250,福井県児童科学館 エンゼルランドふくい,http://commons.wikimedia.org/wiki/Special:FilePath/Angelland-Fukui.jpg,1,japan_with_rating
Q56465338,福井縣年縞博物館,福井縣,都道府县立博物馆,35.5590556,135.8972778,4.5,4.5,1191,福井県年縞博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20Prefectural%20Varve%20Museum%20Exterior%20View.jpg,1,japan_with_rating
Q3247157,福井縣立恐龍博物館,福井縣,古生物博物馆,36.0829090,136.5066660,4.5,4.5,16467,福井県立恐竜博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20Prefectural%20Dinosaur%20Museum%2020231217.jpg,1,japan_with_rating
Q11591489,福井縣立美術館,福井縣,美術館,36.0785330,136.2152500,4,4,662,福井県立美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Fukui%20Fine%20Arts%20Museum.jpg,1,japan_with_rating
Q17230044,福井縣立若狹歷史博物館,福井縣,都道府县立博物馆,35.4841500,135.7849083,4.2,4.2,246,福井県立若狭歴史博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Wakasa%20history%20museum.JPG,1,japan_with_rating
Q11598087,立石岬灯台,福井縣,燈塔,35.7616667,136.0186111,4,4,130,立石岬灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Tateishimisaki%20Lighthouse.jpg,1,japan_with_rating
Q11605497,紙わらべ資料館,福井縣,人形博物館,35.6562780,136.0668890,4.2,4.2,45,紙わらべ資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Kamiwarabe%20museum01s3872.jpg,1,japan_with_rating
Q11605721,紫式部公園,福井縣,公園,35.8898889,136.1576944,4,4,811,紫式部公園,http://commons.wikimedia.org/wiki/Special:FilePath/Murasaki%20shikibu%20garden.jpg,1,japan_with_rating
Q11606375,經岳,福井縣,山,36.0459100,136.6216000,4.7,4.7,15,経ヶ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Kyo%20from%20Mount%20Naka%202010-11-07.jpg,1,japan_with_rating
Q11613810,舟通埼灯台,福井縣,燈塔,35.7007750,135.9611111,0,0,0,舟通埼灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Funatooshisaki%20lighthouse.jpg,1,japan_with_rating
Q11614659,芝政世界,福井縣,主題公園,36.2507560,136.1761560,4,4,2162,芝政ワールド,,0,japan_with_rating
Q97819174,芦谷山,福井縣,山,35.5638889,136.0252778,5,5,1,芦谷山,,0,japan_with_rating
Q21015404,若州一滴文庫,福井縣,文學館,35.4646389,135.6073889,4.3,4.3,89,若州一滴文庫,http://commons.wikimedia.org/wiki/Special:FilePath/150725%20Jakushu%20Itteki-bunko%20Ooi%20Fukui%20pref%20Japan01s3.jpg,1,japan_with_rating
Q11616652,若狭高浜港島堤灯台,福井縣,燈塔,35.4966667,135.5502778,3.9,3.9,9,若狭高浜港島堤灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Wakasa%20Takahama-ko%20shimatei%20Lighthouse.jpg,1,japan_with_rating
Q53997661,若狹三方繩文博物館,福井縣,考古博物館,35.5587500,135.8963333,4,4,228,若狭三方縄文博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Wakasa%20Mikata%20Jomon%20Museum%20exterior%20view.jpg,1,japan_with_rating
Q11616614,若狹高濱ELDOLAND,福井縣,科學博物館,35.4899170,135.5893330,4,4,382,若狭たかはまエルどらんど,http://commons.wikimedia.org/wiki/Special:FilePath/Wakasa-Takahama%20Eldoland.jpg,1,japan_with_rating
Q11618492,荒島岳,福井縣,鄉土富士,35.9341670,136.6013890,4.4,4.4,154,荒島岳,http://commons.wikimedia.org/wiki/Special:FilePath/Arashimadake%20from%20Ohno%202002-6-10.jpg,1,japan_with_rating
Q11619320,菅浜港防波堤灯台,福井縣,燈塔,35.6502778,135.9672222,0,0,0,菅浜港防波堤灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Sugahama%20breakwater%20lighthouse.jpg,1,japan_with_rating
Q49631849,蒼島,福井縣,島嶼,35.4982000,135.6831300,4.5,4.5,2,蒼島,http://commons.wikimedia.org/wiki/Special:FilePath/Aoshima%20in%20Obama%20bay.jpg,1,japan_with_rating
Q11625218,蘇洞門,福井縣,岸,35.5662750,135.7114720,4.4,4.4,198,蘇洞門,,0,japan_with_rating
Q11625910,蠑螺が岳,福井縣,山,35.7249100,136.0122900,4.3,4.3,10,蠑螺が岳,http://commons.wikimedia.org/wiki/Special:FilePath/150228%20Mt%20Saihogatake%20Mt%20Sazaegatake%20Tsuruga%20Fukui%20prefecture%20Japan06n.jpg,1,japan_with_rating
Q11627810,西山公園,福井縣,城市公園,35.9505833,136.1822778,4.3,4.3,2662,西山公園,http://commons.wikimedia.org/wiki/Special:FilePath/Nishiyama%20Park.JPG,1,japan_with_rating
Q11628327,西方ヶ岳,福井縣,山,35.7100000,136.0102778,4.3,4.3,11,西方ヶ岳,http://commons.wikimedia.org/wiki/Special:FilePath/150228%20Mt%20Saihogatake%20Mt%20Sazaegatake%20Tsuruga%20Fukui%20prefecture%20Japan03s3.jpg,1,japan_with_rating
Q11635866,赤礁埼灯台,福井縣,燈塔,35.5241667,135.6705556,3.8,3.8,37,赤礁埼灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Akagurisaki%20lighthouse.jpg,1,japan_with_rating
Q11636403,越前がにミュージアム,福井縣,博物館,35.9200170,135.9983330,3.8,3.8,1297,越前がにミュージアム,http://commons.wikimedia.org/wiki/Special:FilePath/Echizengani%20museum.JPG,1,japan_with_rating
Q122285338,越前和紙の里美術館,福井縣,美術館,35.9100680,136.2461390,4.2,4.2,21,越前和紙の里美術館,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%B6%8A%E5%89%8D%E5%92%8C%E7%B4%99%E3%81%AE%E9%87%8C%E7%BE%8E%E8%A1%93%E9%A4%A8.jpg,1,japan_with_rating
Q11636421,越前岬燈塔,福井縣,燈塔,35.9820556,135.9600556,4.1,4.1,87,越前岬灯台,http://commons.wikimedia.org/wiki/Special:FilePath/EchizenMisaki%20lighthouse.jpg,1,japan_with_rating
Q11636428,越前松島水族館,福井縣,水族館,36.2530550,136.1471920,4.1,4.1,4416,越前松島水族館,http://commons.wikimedia.org/wiki/Special:FilePath/Matsushima%20Aquarium2.JPG,1,japan_with_rating
Q127280094,越前白浜港第1防波堤灯台,福井縣,燈塔,35.9011111,135.9960000,0,0,0,越前白浜港第1防波堤灯台,,0,japan_with_rating
Q11636435,越前白浜港高佐第四防波堤照射灯,福井縣,燈塔,35.8944444,135.9938889,5,5,1,越前白浜港高佐第4防波堤照射灯,http://commons.wikimedia.org/wiki/Special:FilePath/Takasa%20irradiation%20light%20long.jpg,1,japan_with_rating
Q109358313,越前竹人形之里,福井縣,人形博物館,36.1081944,136.3246944,3.7,3.7,475,越前竹人形の里,http://commons.wikimedia.org/wiki/Special:FilePath/Echizentakeningyonosato.jpg,1,japan_with_rating
Q15259982,越知山,福井縣,山,35.9999167,136.0320278,4.7,4.7,20,越知山,http://commons.wikimedia.org/wiki/Special:FilePath/Top%20of%20Mount%20Ochi.jpg,1,japan_with_rating
Q11637044,足羽山,福井縣,山,36.0513889,136.2005556,4.7,4.7,18,足羽山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.asuwa.jpg,1,japan_with_rating
Q11645277,野坂岳,福井縣,山,35.5897600,136.0243500,4.6,4.6,45,野坂岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Nosaka%2020080212.jpg,1,japan_with_rating
Q11647566,金津創作の森,福井縣,美術館,36.2306667,136.2612222,4.1,4.1,613,金津創作の森美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Kanaz%20Forest%20of%20Creation.JPG,1,japan_with_rating
Q21654193,鉢伏山,福井縣,山,35.7214300,136.1339100,4.7,4.7,6,鉢伏山,http://commons.wikimedia.org/wiki/Special:FilePath/Hachibuse-yama.jpg,1,japan_with_rating
Q97173710,鉾島,福井縣,島嶼,36.1044444,136.0375000,4.4,4.4,49,鉾島神社,http://commons.wikimedia.org/wiki/Special:FilePath/Hokoshima%202018.jpg,1,japan_with_rating
Q31488134,銀杏峯,福井縣,山,35.8868200,136.4646100,4.5,4.5,30,銀杏峯,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Genanpo%20and%20Heko%20from%20Mount%20Hotsuki%202002-11-23.jpg,1,japan_with_rating
Q11650317,鋸埼灯台,福井縣,燈塔,35.5466667,135.6613889,3,3,2,鋸埼灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Nokogirisaki%20lighthouse.jpg,1,japan_with_rating
Q11653237,長泉寺山,福井縣,山,35.9527778,136.1811111,4.4,4.4,1102,西山動物園,,0,japan_with_rating
Q11659209,雄島,福井縣,島嶼,36.2511111,136.1183333,4.3,4.3,221,雄島,http://commons.wikimedia.org/wiki/Special:FilePath/Sakai%20Oshima%2004.jpg,1,japan_with_rating
Q11659211,雄島燈塔,福井縣,燈塔,36.2511111,136.1183333,3.3,3.3,32,雄島灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Oshima%20lighthouse.jpg,1,japan_with_rating
Q11666636,飯盛山 (福井県),福井縣,山,35.4519440,135.6600000,3.8,3.8,6,飯盛山,,0,japan_with_rating
Q11666839,養浩館庭園,福井縣,大名庭园,36.0685000,136.2244167,4.3,4.3,1410,名勝 養浩館庭園,http://commons.wikimedia.org/wiki/Special:FilePath/Youkoukan%20Wharf.jpg,1,japan_with_rating
Q11671827,高浜城山燈塔,福井縣,燈塔,35.4967500,135.5524444,3.8,3.8,14,高浜城山灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Takahama%20shiroyama%20Lighthouse.jpg,1,japan_with_rating
Q11674251,鯖江市西山動物園,福井縣,動物園,35.9506130,136.1809210,4.4,4.4,1102,西山動物園,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Panda01.JPG,1,japan_with_rating
Q11676369,鷹巣港灯台,福井縣,燈塔,36.1316667,136.0602778,3.8,3.8,4,鷹巣港灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Takasuko-lighthouse.jpg,1,japan_with_rating
Q31515317,Adachi Yama,福岡縣,山,33.8594444,130.9172222,4.3,4.3,32,足立山（霧ヶ岳）,,0,japan_with_rating
Q31515565,Asahi Dake,福岡縣,山,33.5097222,130.8372222,,,0,NOT_FOUND,,0,japan_with_rating
Q11193101,CCA北九州,福岡縣,現代美術館,33.8650556,130.7968889,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/CCA%20KItakyushu%202.jpg,1,japan_with_rating
Q34793718,Daga-se,福岡縣,沙洲,33.9594444,130.7177778,,,0,NOT_FOUND,,0,japan_with_rating
Q31515600,Ganjaku San,福岡縣,山,33.5775000,130.8716667,,,0,NOT_FOUND,,0,japan_with_rating
Q31512659,Gongen Yama,福岡縣,山,33.4291667,130.4605556,2,2,5,権現山,,0,japan_with_rating
Q31515265,Gongen Yama,福岡縣,山,33.7813889,130.6222222,,,0,NOT_FOUND,,0,japan_with_rating
Q31709117,Gongen Yama,福岡縣,山,33.8400000,130.7902778,4.1,4.1,14,権現山,,0,japan_with_rating
Q31514814,Hase Yama,福岡縣,山,33.5516667,130.6938889,4.2,4.2,13,長谷山,,0,japan_with_rating
Q34796366,Hatsushiro-se,福岡縣,沙洲,33.9366667,130.5672222,,,0,NOT_FOUND,,0,japan_with_rating
Q31506255,Hei Zan,福岡縣,山,33.4888889,130.7400000,,,0,NOT_FOUND,,0,japan_with_rating
Q31515617,Hi Dake,福岡縣,山,33.5208333,130.8927778,,,0,NOT_FOUND,,0,japan_with_rating
Q34796832,Hira Se,福岡縣,沙洲,33.5550000,130.1122222,,,0,NOT_FOUND,,0,japan_with_rating
Q31515462,Hobashira Yama,福岡縣,山,33.8436111,130.7805556,,,0,NOT_FOUND,,0,japan_with_rating
Q31515549,Hōga Take,福岡縣,山,33.5213889,130.8525000,,,0,NOT_FOUND,,0,japan_with_rating
Q34797352,Ichino-se,福岡縣,沙洲,33.8944444,130.4688889,,,0,NOT_FOUND,,0,japan_with_rating
Q31702541,Iidake Yama,福岡縣,山,33.6577778,130.8822222,,,0,NOT_FOUND,,0,japan_with_rating
Q31514948,Iimori San,福岡縣,山,33.6319444,130.5477778,,,0,NOT_FOUND,,0,japan_with_rating
Q31515746,Kanakuni Yama,福岡縣,山,33.5944444,130.7758333,,,0,NOT_FOUND,,0,japan_with_rating
Q31512694,Kanō Dake,福岡縣,山,33.5527778,130.2919444,,,0,NOT_FOUND,,0,japan_with_rating
Q31514830,Karijō,福岡縣,山,33.7327778,130.5816667,,,0,NOT_FOUND,,0,japan_with_rating
Q31506202,Kasagi Yama,福岡縣,山,33.6863889,130.6419444,3.9,3.9,16,笠置山,,0,japan_with_rating
Q31699588,Kaya San,福岡縣,山,33.5719444,130.1605556,4.4,4.4,77,可也山,,0,japan_with_rating
Q31685451,Kazashi Yama,福岡縣,山,33.9244444,130.9547222,3.9,3.9,73,風師山（かざしやま）,,0,japan_with_rating
Q31699165,Kirigatani-yama,福岡縣,山,33.8833333,130.9333333,,,0,NOT_FOUND,,0,japan_with_rating
Q34798920,Ko-se,福岡縣,沙洲,34.0408333,130.7172222,,,0,NOT_FOUND,,0,japan_with_rating
Q31698633,Kome Yama,福岡縣,山,33.3933333,130.8138889,,,0,NOT_FOUND,,0,japan_with_rating
Q31514932,Komeno Yama,福岡縣,山,33.6052778,130.5422222,4.2,4.2,28,米ノ山,,0,japan_with_rating
Q31515443,Kongō Yama,福岡縣,山,33.7861111,130.7744444,5,5,2,金剛山,,0,japan_with_rating
Q31698087,Kottoi Dake,福岡縣,山,33.5650000,130.9142000,,,0,NOT_FOUND,,0,japan_with_rating
Q31697477,Kunimi Yama,福岡縣,山,33.5636111,131.0183333,4.6,4.6,10,国見山,,0,japan_with_rating
Q34799448,Kura Se,福岡縣,沙洲,33.9191667,130.4772222,,,0,NOT_FOUND,,0,japan_with_rating
Q31515532,Kuramochi Yama,福岡縣,山,33.6008333,130.9402778,,,0,NOT_FOUND,,0,japan_with_rating
Q31514864,Mabu,福岡縣,山,33.6766667,130.5816667,3.5,3.5,4,間夫,,0,japan_with_rating
Q34800993,Maega-se,福岡縣,沙洲,34.0044444,130.8291667,,,0,NOT_FOUND,,0,japan_with_rating
Q49319548,Mejiro-do cave,福岡縣,洞穴,33.7613889,130.9069444,3.6,3.6,78,目白鍾乳洞,,0,japan_with_rating
Q31506185,Mitsugashira Yama,福岡縣,山,33.6600000,130.5558333,,,0,NOT_FOUND,,0,japan_with_rating
Q31506288,Miyaji Dake,福岡縣,山,33.4930556,130.5683333,,,0,NOT_FOUND,,0,japan_with_rating
Q31694940,Momi Dake,福岡縣,山,33.4547222,130.7644444,,,0,NOT_FOUND,,0,japan_with_rating
Q31694763,Mutsuga Dake,福岡縣,山,33.7486111,130.6816667,,,0,NOT_FOUND,,0,japan_with_rating
Q31515300,Myōken Yama,福岡縣,山,33.8605556,130.9133333,,,0,NOT_FOUND,,0,japan_with_rating
Q34802568,Naka-se,福岡縣,沙洲,33.9766667,130.7375000,,,0,NOT_FOUND,,0,japan_with_rating
Q34802575,Naka-su,福岡縣,沙洲,33.8902778,130.4416667,,,0,NOT_FOUND,,0,japan_with_rating
Q31515665,Nino Take,福岡縣,山,33.6836111,130.8419444,,,0,NOT_FOUND,,0,japan_with_rating
Q31506168,Nishi Yama,福岡縣,山,33.7205556,130.5591667,,,0,NOT_FOUND,,0,japan_with_rating
Q31512564,Nishi Yama,福岡縣,山,33.5067000,130.3123000,2.8,2.8,4,西山,,0,japan_with_rating
Q49173599,Q49173599,福岡縣,人工島,33.0533333,130.4044444,,,0,NOT_FOUND,,0,japan_with_rating
Q49173643,Q49173643,福岡縣,人工島,33.0394444,130.3541667,,,0,NOT_FOUND,,0,japan_with_rating
Q49319257,Q49319257,福岡縣,洞穴,33.7447222,130.8905556,,,0,NOT_FOUND,,0,japan_with_rating
Q49319623,Q49319623,福岡縣,洞穴,33.7550000,130.8961111,,,0,NOT_FOUND,,0,japan_with_rating
Q49333197,Q49333197,福岡縣,陸連島,33.5430556,130.1538889,,,0,NOT_FOUND,,0,japan_with_rating
Q49333212,Q49333212,福岡縣,陸連島,33.9091667,130.6586111,,,0,NOT_FOUND,,0,japan_with_rating
Q49333264,Q49333264,福岡縣,陸連島,33.9666667,130.8588889,,,0,NOT_FOUND,,0,japan_with_rating
Q49333270,Q49333270,福岡縣,陸連島,33.8944444,130.9927778,,,0,NOT_FOUND,,0,japan_with_rating
Q49333277,Q49333277,福岡縣,陸連島,33.8902778,130.8027778,,,0,NOT_FOUND,,0,japan_with_rating
Q49619901,Q49619901,福岡縣,沙洲,33.9158333,130.6597222,,,0,NOT_FOUND,,0,japan_with_rating
Q49619902,Q49619902,福岡縣,沙洲,33.9347222,130.4555556,,,0,NOT_FOUND,,0,japan_with_rating
Q49620004,Q49620004,福岡縣,沙洲,33.9088889,130.4583333,,,0,NOT_FOUND,,0,japan_with_rating
Q49624050,Q49624050,福岡縣,沙洲,33.9616667,130.7369444,,,0,NOT_FOUND,,0,japan_with_rating
Q49640290,Q49640290,福岡縣,島嶼,33.9666667,130.8500000,3.5,3.5,22,馬島,,0,japan_with_rating
Q49644913,Q49644913,福岡縣,島嶼,34.0286111,130.7277778,,,0,NOT_FOUND,,0,japan_with_rating
Q31515714,Ryūgahana,福岡縣,山,33.7369444,130.8669444,,,0,NOT_FOUND,,0,japan_with_rating
