source_id,name,prefecture,category,lat,lng,image_url
Q107323653,長崎市立博物館,長崎縣,市立博物館,32.7528333,129.8795000,
Q11588461,祈禱之丘繪本美術館,長崎縣,繪本博物館,32.7352220,129.8697220,http://commons.wikimedia.org/wiki/Special:FilePath/Inorino-oka%20Picture%20Book%20Museum01s5.jpg
Q7400110,九十九島珍珠海洋遊覽區,長崎縣,主題樂園,33.1613889,129.6794444,http://commons.wikimedia.org/wiki/Special:FilePath/200320%20Kujukushima%20Pearl%20Sea%20Resort%20Sasebo%20Nagasaki%20pref%20Japan10s3.jpg
Q93429,远藤周作文学馆,長崎縣,人物紀念館,32.8358650,129.7026930,http://commons.wikimedia.org/wiki/Special:FilePath/Shusaku%20Endo%20Literary%20Museum.jpg
Q11664299,音浴博物館,長崎縣,音楽博物館,32.9262780,129.7086390,http://commons.wikimedia.org/wiki/Special:FilePath/MG%200121%20%E9%9F%B3%E6%B5%B4%E5%8D%9A%E7%89%A9%E9%A4%A8.JPG
Q11558706,海上自衛隊佐世保史料館,長崎縣,歷史博物館,33.1738890,129.7136110,http://commons.wikimedia.org/wiki/Special:FilePath/Sail-Tower%2C%20JMSDF%20Sasebo%20Museum%20001.jpg
Q84029,日本二十六聖人紀念館,長崎縣,キリスト教博物館,32.7547222,129.8716667,http://commons.wikimedia.org/wiki/Special:FilePath/26%20martyrs%20museum.jpg
Q11511154,舊香港上海銀行長崎支店,長崎縣,博物館,32.7363340,129.8691820,http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Hongkong%20and%20Shanghai%20Bank%20Nagasaki%20Branch%2020180714%2001.jpg
Q123517238,外海歴史民俗資料館,長崎縣,博物館,32.8427280,129.6996600,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%A4%96%E6%B5%B7%E6%AD%B4%E5%8F%B2%E6%B0%91%E4%BF%97%E8%B3%87%E6%96%99%E9%A4%A8%2001.jpg
Q1043953,九十九島,長崎縣,溺灣,33.1666667,129.6000000,http://commons.wikimedia.org/wiki/Special:FilePath/Sasebo%20Kujukushima%20Islands%202010-08.JPG
Q11372346,五島觀光歴史資料館,長崎縣,博物館,32.6939530,128.8468940,http://commons.wikimedia.org/wiki/Special:FilePath/Gotoh%20tourism-history-museum-20150427.png
Q97312460,対馬博物館,長崎縣,博物館,34.2037010,129.2879450,http://commons.wikimedia.org/wiki/Special:FilePath/Tsushima%20Museum.jpg
Q11370877,龜山社中紀念館,長崎縣,博物館,32.7487560,129.8868140,
Q104784044,南島原市口之津歴史民俗資料館,長崎縣,博物館,32.6050870,130.1956200,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8F%A3%E4%B9%8B%E6%B4%A5%E6%AD%B4%E5%8F%B2%E6%B0%91%E4%BF%97%E8%B3%87%E6%96%99%E9%A4%A8%20-%20panoramio.jpg
Q11390430,八ヶ岳美術館,長野縣,民俗博物館,35.9680556,138.2768333,http://commons.wikimedia.org/wiki/Special:FilePath/Yatsugatake%20Museum%20of%20Art.JPG
Q109370433,諏訪市美術館,長野縣,美術館,36.0477690,138.1131310,http://commons.wikimedia.org/wiki/Special:FilePath/130607%20Suwa%20City%20Museum%20of%20Art%20Suwa%20Japan01s3.jpg
Q17190581,安曇野アートヒルズミュージアム,長野縣,美術館,36.3401389,137.8420556,http://commons.wikimedia.org/wiki/Special:FilePath/Azumino%20Arthills%20Museum.jpg
Q61393839,北齋館,長野縣,美術館,36.6943611,138.3171667,http://commons.wikimedia.org/wiki/Special:FilePath/Hokusai%20Museum.jpg
Q114674643,軽井沢安東美術館,長野縣,人物紀念館,36.3468650,138.6394638,http://commons.wikimedia.org/wiki/Special:FilePath/240308%20Mus%C3%A9e%20Ando%20%C3%A0%20Karuizawa%20Karuizawa%20Japan01s3.jpg
Q28682337,Harmo美术馆,長野縣,美術館,36.0652400,138.0882400,
Q11450773,安曇野ジャンセン美術館,長野縣,人物紀念館,36.3500000,137.8422222,http://commons.wikimedia.org/wiki/Special:FilePath/Gaikan.jpg
Q11549453,水野美術館,長野縣,美術館,36.6282220,138.1930280,
Q11552021,池田滿壽夫美術館,長野縣,人物紀念館,36.5644440,138.1966670,http://commons.wikimedia.org/wiki/Special:FilePath/Ikeda%20Masuo%20Art%20Museum.jpg
Q133288742,山ノ内町立志賀高原ロマン美術館,長野縣,美術館,36.7279030,138.4442070,
Q11608719,美原高原美術館,長野縣,戶外博物館,36.2306667,138.1403611,http://commons.wikimedia.org/wiki/Special:FilePath/250426%20Utsukushi-ga-hara%20Open-Air%20Museum%20Ueda%20Nagano%20pref%20Japan14s3.jpg
Q78129958,市立岡谷美術考古館,長野縣,考古博物館,36.0588056,138.0470833,http://commons.wikimedia.org/wiki/Special:FilePath/Okaya%20Art%20%26%20Archaeological%20Museum.jpg
Q11337327,ペイネ美術館,長野縣,美術館,36.3291390,138.5945000,http://commons.wikimedia.org/wiki/Special:FilePath/Peynet%20museum01s3872.jpg
Q133226827,信州大学自然科学館,長野縣,大學博物館,36.2524560,137.9812240,
Q11462647,小海町高原美术馆,長野縣,美術館,36.0592722,138.4400833,http://commons.wikimedia.org/wiki/Special:FilePath/Koumi-machi%20Kougen%20Museum%20of%20Art%2C%20Exhibition%20of%20%E2%80%9Dyour%20name%E2%80%9D%2020161113-140815.jpg
Q11577117,田淵行男記念館,長野縣,人物紀念館,36.3255556,137.9039722,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%94%B0%E6%B7%B5%E8%A1%8C%E7%94%B7%E8%A8%98%E5%BF%B5%E9%A4%A8%E5%85%A8%E5%AE%B9P8149156.jpg
Q11666522,飯田市川本喜八郎人形美術館,長野縣,美術館,35.5149420,137.8256940,http://commons.wikimedia.org/wiki/Special:FilePath/Iida%20City%20Kawamoto%20Kihachiro%20Puppet%20Museum.jpg
Q85879363,安曇野山岳美術館,長野縣,美術館,36.3523333,137.8357222,
Q11567510,無言館,長野縣,圖書館,36.3454170,138.2000280,http://commons.wikimedia.org/wiki/Special:FilePath/Mugonkan.jpg
Q11531052,松本市美術館,長野縣,美術館,36.2316111,137.9764722,http://commons.wikimedia.org/wiki/Special:FilePath/Matsumoto%20city%20museum%20of%20art07nt3200.jpg
Q105334745,おぶせミュージアム,長野縣,美術館,36.6984944,138.3189889,
Q11587726,碌山美術館,長野縣,人物紀念館,36.3436940,137.8813890,http://commons.wikimedia.org/wiki/Special:FilePath/150921%20Rokuzan%20Art%20Museum%20Azumino%20Nagano%20pref%20Japan01s3.jpg
Q11404260,北野カルチュラルセンター,長野縣,美術館,36.6530830,138.1870830,http://commons.wikimedia.org/wiki/Special:FilePath/Kitano%20Cultural%20Centre.jpg
Q11631864,诹访市原田泰治美术馆,長野縣,美術館,36.0388890,138.0983610,http://commons.wikimedia.org/wiki/Special:FilePath/140606%20Taizi%20Harada%20Art%20Museum%20Suwa%20Nagano%20pref%20Japan03s3.jpg
Q11621785,蓼科テディベア美術館,長野縣,美術館,36.1087140,138.2344940,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Shirakaba38s5s3200.jpg
Q11668569,驥山館,長野縣,美術館,36.5795560,138.1459170,
Q11463703,小諸市立小山敬三美術館,長野縣,人物紀念館,36.3281390,138.4149440,http://commons.wikimedia.org/wiki/Special:FilePath/Koyama%20Keizo%20Museum%20of%20Art%20Komoro%20Japan01s3.jpg
Q86743350,袋屋美術館,長野縣,人物紀念館,36.7454722,138.3708056,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%A2%8B%E5%B1%8B%E7%BE%8E%E8%A1%93%E9%A4%A8%EF%BC%882020-2-21%EF%BC%89.jpg
Q78072490,北アルプス展望美術館,長野縣,美術館,36.3858056,137.8959167,
Q131457036,奥村土牛記念美術館,長野縣,美術館,36.1341440,138.4766530,http://commons.wikimedia.org/wiki/Special:FilePath/Okumura%20Togyu%20Memorial%20Museum%20of%20Art.jpg
Q11306065,三立服部美术馆,長野縣,美術館,36.0551670,138.1118890,http://commons.wikimedia.org/wiki/Special:FilePath/160603%20Sunritz%20Hattori%20Museum%20of%20Art%20Suwa%20Nagano%20pref%20Japan01n.jpg
Q11560128,深沢紅子野の花美術館,長野縣,人物紀念館,36.3308889,138.5975278,http://commons.wikimedia.org/wiki/Special:FilePath/Fknb02s3872.jpg
Q28683263,脇田美術館,長野縣,美術館,36.3510000,138.6334444,http://commons.wikimedia.org/wiki/Special:FilePath/Wakita%20Museum%20of%20Art.JPG
Q64416043,梅野記念絵画館・ふれあい館,長野縣,美術館,36.3238042,138.3221613,http://commons.wikimedia.org/wiki/Special:FilePath/Umeno%20Memorial%20Picture%20Gallery%20%C2%B7%20Fureai%20Hall%203.jpg
Q11666529,飯田市美術博物館,長野縣,市立博物館,35.5120420,137.8302100,http://commons.wikimedia.org/wiki/Special:FilePath/Iida%20City%20Museum%20exterior%20ac%20%281%29.jpg
Q85874646,ルヴァン美術館,長野縣,美術館,36.3275620,138.5848270,http://commons.wikimedia.org/wiki/Special:FilePath/160729%20Le%20Vent%20Museum%20of%20Contemporary%20Art%20Karuizawa%20Nagano%20pref%20Japan02s3.jpg
Q123190139,白馬三枝美術館,長野縣,美術館,36.6901590,137.8459400,
Q86743771,日本のあかり博物館,長野縣,美術館,36.6951111,138.3151389,
Q11654278,長野縣信濃美術館・東山魁夷館,長野縣,美術館,36.6616670,138.1911110,http://commons.wikimedia.org/wiki/Special:FilePath/Nagano%20Prefectural%20Shinano%20Art%20Museum.jpg
Q11631824,SUWA玻璃之乡美术馆,長野縣,美術館,36.0284170,138.0803330,http://commons.wikimedia.org/wiki/Special:FilePath/SUWA%20Glass-no-Sato%20Museum.JPG
Q11382612,佐久市兒童未來館,長野縣,科學博物館,36.2716110,138.4758330,http://commons.wikimedia.org/wiki/Special:FilePath/Saku%20Children%27s%20Science%20Dome.JPG
Q11450795,安曇野高橋節郎記念美術館,長野縣,美術館,36.3545556,137.8913611,
Q85882441,田崎美術館,長野縣,美術館,36.3586111,138.5836111,
Q85879727,小諸高原美術館,長野縣,美術館,36.3439700,138.4204000,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B8%82%E7%AB%8B%E5%B0%8F%E8%AB%B8%E9%AB%98%E5%8E%9F%E7%BE%8E%E8%A1%93%E9%A4%A8%E3%83%BB%E7%99%BD%E9%B3%A5%E6%98%A0%E9%9B%AA%E9%A4%A8.jpg
Q11386158,KAITA EPITAPH 残照館,長野縣,美術館,36.3420556,138.1975278,http://commons.wikimedia.org/wiki/Special:FilePath/Kaita%20Epitaph%20Zanshou%20Museum.jpg
Q110245475,長野縣立美術館,長野縣,美術館,36.6615750,138.1910180,http://commons.wikimedia.org/wiki/Special:FilePath/Nagano%20Prefectural%20Art%20Museum%202021-12%201.jpg
Q11314323,Sezon现代美术馆,長野縣,美術館,36.3698060,138.5807780,http://commons.wikimedia.org/wiki/Special:FilePath/220930%20Sezon%20Museum%20of%20Modern%20Art%20Karuizawa%20Nagano%20pref%20Japan04s3.jpg
Q11654177,長野市少年科学センター,長野縣,科學博物館,36.6657500,138.1945000,http://commons.wikimedia.org/wiki/Special:FilePath/Nagano%20City%20Youth%20Science%20Museum.jpg
Q6157886,浮世繪博物館,長野縣,美術館,36.2303000,137.9350806,http://commons.wikimedia.org/wiki/Special:FilePath/MatsumotoJapanUkiyoeMuseum.jpg
Q11458738,小さな美術館軽井沢草花館,長野縣,美術館,36.3468060,138.6354170,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%B0%8F%E3%81%95%E3%81%AA%E7%BE%8E%E8%A1%93%E9%A4%A8%E8%BB%BD%E4%BA%95%E6%B2%A2%E8%8D%89%E8%8A%B1%E9%A4%A8.jpg
Q11344069,メルシャン軽井沢美術館,長野縣,美術館,36.3223610,138.5077780,http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20d%27art%20Mercian%20KARUIZAWA.jpg
Q28328237,信州高遠美術館,長野縣,美術館,35.8313056,138.0627222,http://commons.wikimedia.org/wiki/Special:FilePath/Takato%20Ina%20Takato%20Museum%20of%20Art-a.JPG
Q63565237,北野美術館,長野縣,美術館,36.6177220,138.2527780,http://commons.wikimedia.org/wiki/Special:FilePath/Kitano%20Art%20Museum.jpg
Q11403773,北泽美术馆,長野縣,美術館,36.0558060,138.1117220,http://commons.wikimedia.org/wiki/Special:FilePath/130607%20Kitazawa%20Museum%20of%20Art%20Suwa%20Japan01n.jpg
Q84468012,康耀堂美術館,長野縣,美術館,35.9680556,138.2768333,
Q78314906,佐久市立近代美術館,長野縣,美術館,36.2557200,138.4837800,http://commons.wikimedia.org/wiki/Special:FilePath/Saku%20Municipal%20Museum%20of%20Modern%20Art.jpg
Q11285428,アンフォルメル中川村美術館,長野縣,美術館,35.6466110,137.9546810,http://commons.wikimedia.org/wiki/Special:FilePath/INFORMEL%20NAKAGAWAMURA%20MUSEUM%2C%20main%20building%20and%20symbol%20tower%20exterior%20in%202012-11-24.jpg
Q11621781,蓼科アミューズメント水族館,長野縣,水族館,36.0665720,138.3027640,http://commons.wikimedia.org/wiki/Special:FilePath/Tateshina%20Amusement%20Aquarium%20in%202014-8-15%20No%2C25.JPG
Q11450770,安曇野知弘美術館,長野縣,繪本博物館,36.4149167,137.8441667,http://commons.wikimedia.org/wiki/Special:FilePath/150922%20Chihiro%20Art%20Museum%20Azumino%20Japan01s3.jpg
Q11531029,松本市旧司祭館,長野縣,牧師館,36.2432220,137.9676390,http://commons.wikimedia.org/wiki/Special:FilePath/130608%20Former%20Matsumoto%20Catholic%20church%20priest%20house%20Matumoto%20Japan01n.jpg
Q11678081,黒姫童話館,長野縣,文學館,36.8215000,138.1678333,http://commons.wikimedia.org/wiki/Special:FilePath/230807%20Kurohime%20Fairy%20Tale%20Museum%20Shinano%20Nagano%20pref%20Japan05s3.jpg
Q21653908,長野縣立歷史館,長野縣,公共檔案館,36.5339167,138.1351389,http://commons.wikimedia.org/wiki/Special:FilePath/Nagano%20Prefectural%20Museum%20of%20History.JPG
Q11463706,小諸市立藤村記念館,長野縣,文學館,36.3273330,138.4176670,http://commons.wikimedia.org/wiki/Special:FilePath/Toson%20Memorial%20Museum02s3200.jpg
Q11637576,軽井沢高原文庫,長野縣,文學館,36.3272500,138.5971110,http://commons.wikimedia.org/wiki/Special:FilePath/Kkb01s3872.jpg
Q11539448,森將軍塚古墳館,長野縣,考古博物館,36.5343444,138.1376333,http://commons.wikimedia.org/wiki/Special:FilePath/Mori-Syogun%20Kofun%20kan.JPG
Q85880711,日本土人形資料館,長野縣,人形博物館,36.7418333,138.3819722,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%97%A5%E6%9C%AC%E5%9C%9F%E4%BA%BA%E5%BD%A2%E8%B3%87%E6%96%99%E9%A4%A8%E5%85%A8%E6%99%AF%EF%BC%882020-2-6%EF%BC%89.jpg
Q84454736,高野辰之記念館,長野縣,人物紀念館,36.7957500,138.3077778,http://commons.wikimedia.org/wiki/Special:FilePath/Takano%20Tatsuyuki%20Memorial%20Hall%202.jpg
Q739612,松本城,長野縣,日式城堡,36.2388889,137.9691667,http://commons.wikimedia.org/wiki/Special:FilePath/Matsumoto%20Castle05s5s4592.jpg
Q85878445,塩の道ちょうじや,長野縣,历史房屋博物馆,36.5041667,137.8603333,
Q11291053,エルツおもちゃ博物館・軽井沢,長野縣,玩具博物館,36.3264170,138.5958610,http://commons.wikimedia.org/wiki/Special:FilePath/070922%20Erzgebirge%20Toys%20Museum%20of%20Karuizawa%20Karuizawa%20Nagano%20pref%20Japan01bs20.jpg
Q85878449,塩尻短歌館,長野縣,文學館,36.1526667,137.9453056,
Q11531038,松本市立博物館,長野縣,市立博物館,36.2375780,137.9706140,http://commons.wikimedia.org/wiki/Special:FilePath/220728%20Matsumoto%20City%20Museum%20Japan01s3.jpg
Q81383363,中野市立博物館,長野縣,市立博物館,36.7500833,138.3425278,
Q11654184,長野市立博物館,長野縣,市立博物館,36.5915560,138.1879170,http://commons.wikimedia.org/wiki/Special:FilePath/Nagano%20City%20Museum.jpg
Q11308244,ショーハウス記念館,長野縣,人物紀念館,36.3623333,138.6387500,http://commons.wikimedia.org/wiki/Special:FilePath/Shaw%20house01s2040.jpg
Q84163072,堀辰雄文学記念館,長野縣,人物紀念館,36.3387778,138.5441389,http://commons.wikimedia.org/wiki/Special:FilePath/160730%20Tatsuo%20Hori%20literature%20Memorial%20Karuizawa%20Nagano%20pref%20Japan01n.jpg
Q85880990,有島生馬記念館,長野縣,人物紀念館,36.5719444,138.0208889,http://commons.wikimedia.org/wiki/Special:FilePath/Arishima%20Ikuma%20Memorial%20Museum.jpg
Q11666440,飯沼飛行士記念館,長野縣,人物紀念館,36.3167415,137.8961420,
Q11450781,安曇野市穂高郷土資料館,長野縣,地方文化館,36.3723167,137.8286250,http://commons.wikimedia.org/wiki/Special:FilePath/Hodaka%20Kyodo%20Shiryo1.jpg
Q11637569,軽井沢絵本の森美術館,長野縣,繪本博物館,36.3267500,138.5974170,http://commons.wikimedia.org/wiki/Special:FilePath/220929%20Karuizawa%20Picturebook%20Museum%20Karuizawa%20Nagano%20pref%20Japan02s3.jpg
Q11634350,象山紀念館,長野縣,人物紀念館,36.5590280,138.1977500,http://commons.wikimedia.org/wiki/Special:FilePath/Zozan%20Memorial%20Hall.jpg
Q68593755,安曇野瑞士村,長野縣,主題公園,36.3223056,137.9166667,
Q11463705,小諸市立小諸義塾記念館,長野縣,教育博物館,36.3267879,138.4202686,http://commons.wikimedia.org/wiki/Special:FilePath/Komoro%20Gijuku%20Memorial%20Hall.jpg
Q716411,舊開智學校,長野縣,教育博物館,36.2433333,137.9683333,http://commons.wikimedia.org/wiki/Special:FilePath/250424%20Former%20Kaichi%20School%20Matsumoto%20Nagano%20pref%20Japan01s3.jpg
Q55521349,山村代官屋敷,長野縣,历史房屋博物馆,35.8518611,137.6981944,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9C%A8%E6%9B%BD%E7%94%BA%E5%B1%B1%E6%9D%91%E4%BB%A3%E5%AE%98%E5%B1%8B%E6%95%B7%20ac%20%282%29.jpg
Q104710268,軽井沢町追分宿郷土館,長野縣,地方文化館,36.3414720,138.5475280,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%BF%BD%E5%88%86%E9%83%B7%E5%9C%9F%E9%A4%A8.jpg
Q11584735,石之教會 內村鑑三紀念堂,長野縣,人物紀念館,36.3563060,138.5871110,http://commons.wikimedia.org/wiki/Special:FilePath/Ishinokyoukai01.jpg
Q17210960,満蒙開拓平和記念館,長野縣,和平博物館,35.4417500,137.7489170,http://commons.wikimedia.org/wiki/Special:FilePath/Manchuria%20pioneer%20Peace%20Memorial%20Hall%201.JPG
Q11438001,大町溫泉鄉,長野縣,単純温泉,36.5302222,137.8092500,http://commons.wikimedia.org/wiki/Special:FilePath/Omachi%20onsen-kyo02s3.jpg
Q11287214,イルフ童画館,長野縣,繪本博物館,36.0598060,138.0487780,http://commons.wikimedia.org/wiki/Special:FilePath/ILF%20Doga%20Museum.jpg
Q11510990,旧制高等学校記念館,長野縣,旧学校施設,36.2311700,137.9824900,http://commons.wikimedia.org/wiki/Special:FilePath/Kyuseikotogakko%20kinenkan2048.jpg
Q132830167,井戸尻考古館,長野縣,考古博物館,35.8779740,138.2769560,
Q11531033,松本市歷史之里,長野縣,戶外博物館,36.2314900,137.9337880,http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Matsumoto%20Branch%20Courthouse.JPG
Q11353169,一茶ゆかりの里 一茶館,長野縣,人物紀念館,36.6800560,138.3596110,http://commons.wikimedia.org/wiki/Special:FilePath/Issakanzenkei.jpg
Q85883183,絵本美術館 森のおうち,長野縣,繪本博物館,36.3638333,137.8378056,
Q28154556,茅野市尖石縄文考古館,長野縣,考古博物館,36.0135667,138.2339639,http://commons.wikimedia.org/wiki/Special:FilePath/Togariishi%20Museum%20of%20Jomon%20Archaeology.jpg
Q84221487,中山晋平紀念館,長野縣,人物紀念館,36.7210050,138.3705310,http://commons.wikimedia.org/wiki/Special:FilePath/Nakayama%20Shinpei%20Memorial%20Hall.jpg
Q104709726,飯田市考古博物館,長野縣,考古博物館,35.5164480,137.8371100,
Q11510909,舊中込學校,長野縣,建成遗产,36.2375000,138.4721940,http://commons.wikimedia.org/wiki/Special:FilePath/Old-Nakagomi-School-01.jpg
Q85883757,諏訪市博物館,長野縣,市立博物館,36.0002222,138.1214444,http://commons.wikimedia.org/wiki/Special:FilePath/Suwa%20city%20musium%20%2C%20%E8%AB%8F%E8%A8%AA%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A4%A8%20-%20panoramio.jpg
Q11575632,田中本家博物館,長野縣,历史房屋博物馆,36.6484310,138.3176390,http://commons.wikimedia.org/wiki/Special:FilePath/Tanaka%20Honke%20Museum%20%285019443553%29.jpg
Q55524329,木曽福島郷土館,長野縣,地方文化館,35.8541667,137.7022222,
Q79734934,塩尻市立平出博物館,長野縣,考古博物館,36.0991667,137.9393333,http://commons.wikimedia.org/wiki/Special:FilePath/Hira-ide%20Historic%20Site%20Park%20museum.jpg
Q132348788,国分寺史跡公園,長野縣,考古学公園,36.3806710,138.2700210,http://commons.wikimedia.org/wiki/Special:FilePath/Shinano%20Kokubunji-ato%20zenkei.JPG
Q11359772,上田市立博物館,長野縣,市立博物館,36.4037360,138.2465000,http://commons.wikimedia.org/wiki/Special:FilePath/Ueda%20City%20Museum.JPG
Q132348820,信濃国分寺資料館,長野縣,考古博物館,36.3812050,138.2698170,http://commons.wikimedia.org/wiki/Special:FilePath/Shinano%20Kokubunji%20museum.jpg
Q11531046,松本市立考古博物館,長野縣,考古博物館,36.1932060,138.0013170,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%BE%E6%9C%AC%E5%B8%82%E7%AB%8B%E8%80%83%E5%8F%A4%E5%8D%9A%E7%89%A9%E9%A4%A8.jpg
Q11450792,安曇野市豐科鄉土博物館,長野縣,地方文化館,36.2997222,137.9081944,
Q104575353,松本民芸館,長野縣,工藝博物館,36.2426667,137.9947778,http://commons.wikimedia.org/wiki/Special:FilePath/Matsumoto%20Folkcraft%20Museum.jpg
Q11531024,松本市四賀化石館,長野縣,古生物博物馆,36.3175000,137.9983330,http://commons.wikimedia.org/wiki/Special:FilePath/Shiga%20Fossil%20Museum.jpg
Q18338769,野尻湖ナウマンゾウ博物館,長野縣,古生物博物馆,36.8322790,138.2062090,http://commons.wikimedia.org/wiki/Special:FilePath/230807%20Nojiriko%20Naumann%20Elephant%20Museum%20Shinano%20Nagano%20pref%20Japan01s3.jpg
Q11583381,真田寶物館,長野縣,歷史博物館,36.5640000,138.1974720,http://commons.wikimedia.org/wiki/Special:FilePath/Sanada%20Tresures%20Museum.jpg
Q11654199,長野市茶臼山恐竜公園,長野縣,恐竜公園,36.5890280,138.1228060,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%81%90%E7%AB%9C%E5%85%AC%E5%9C%92.jpg
Q104710191,千曲市さらしなの里歴史資料館,長野縣,歷史博物館,36.5003500,138.1136972,
Q28692222,伊那市立高遠町歴史博物館,長野縣,歷史博物館,35.8301940,138.0641670,http://commons.wikimedia.org/wiki/Special:FilePath/Municipal%20Takatomachi%20Historical%20Museum.jpg
Q11511039,旧山辺学校校舎,長野縣,民俗博物館,36.2357500,138.0033610,http://commons.wikimedia.org/wiki/Special:FilePath/Former%20Yamabe%20School%202.jpg
Q11591010,神長官守矢史料館,長野縣,house archive,35.9955280,138.1280000,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A5%9E%E9%95%B7%E5%AE%98%E5%AE%88%E7%9F%A2%E5%8F%B2%E6%96%99%E9%A4%A8%20%2851790275588%29.jpg
Q125661722,長野県立御嶽山ビジターセンター,長野縣,遊客中心,35.8731810,137.5030509,
Q137970363,信州新町化石博物館,長野縣,古生物博物馆,36.5719910,138.0211950,
Q30926293,栄村歴史文化館,長野縣,歷史博物館,36.9751667,138.5843889,http://commons.wikimedia.org/wiki/Special:FilePath/Sakae%20kominkan.jpg
Q11363715,中央構造線博物館,長野縣,地質学博物館,35.5562500,138.0384720,http://commons.wikimedia.org/wiki/Special:FilePath/Median%20Tectonic%20Line%20Museum.jpg
Q60989582,本洗馬歴史の里資料館,長野縣,歷史博物館,36.1071944,137.9113333,http://commons.wikimedia.org/wiki/Special:FilePath/Motoseba%20Historical%20Village%20Archive.jpg
Q125661754,木曽町御嶽山ビジターセンター,長野縣,遊客中心,35.8229866,137.6479218,
Q11450790,安曇野市美術館,長野縣,现代美术馆,36.3054722,137.9063611,http://commons.wikimedia.org/wiki/Special:FilePath/Azumino%20Muncipal%20Museum%20of%20Modern%20Art%2C%20Toyoshina%20and%20Toyoshina%20Exchange%20and%20Learning%20Center%20Kibo.jpg
Q138312306,鬼無里ふるさと資料館,長野縣,民俗博物館,36.6799620,137.9988790,http://commons.wikimedia.org/wiki/Special:FilePath/Kinasa%20Furusato%20Museum.jpg
Q11531031,松本市鐘錶博物館,長野縣,時計博物館,36.2338250,137.9686690,http://commons.wikimedia.org/wiki/Special:FilePath/Matsumoto%20timepiece%20museum02n4592.jpg
Q113950785,坂城町鉄の展示館,長野縣,博物館,36.4633611,138.1829722,
Q11364288,中山道69次資料館,長野縣,博物館,36.3361278,138.5368750,http://commons.wikimedia.org/wiki/Special:FilePath/Wooden%20sign%20-%202324.jpg
Q85876422,佐久市立天来記念館,長野縣,書法美術館,36.2648800,138.3622600,http://commons.wikimedia.org/wiki/Special:FilePath/Tenrai%20Museum.jpg
Q123418594,小笠原資料館,長野縣,博物館,35.4464000,137.7949000,http://commons.wikimedia.org/wiki/Special:FilePath/Ogasawara%20klan%20museum.jpg
Q21653078,小諸市立郷土博物館,長野縣,博物館,36.3286944,138.4151667,
Q11610945,聖博物館,長野縣,博物館,36.4877830,138.0701670,http://commons.wikimedia.org/wiki/Special:FilePath/Hijiri%20Museum%2C%20entrance%20and%20main%20building%20exterior%2C%20in%202010-10-16.jpg
Q11437989,大町山岳博物館,長野縣,動物園,36.5052500,137.8705556,http://commons.wikimedia.org/wiki/Special:FilePath/20090502oomachisangakuhakubutsukan01.JPG
Q66363172,尾澤木彫美術館,長野縣,博物館,36.3791167,138.2764861,http://commons.wikimedia.org/wiki/Special:FilePath/Ozawa%20Wooden%20Sculpture%20Art%20Museum%201.jpg
Q11326402,ハチ博物館,長野縣,博物館,35.6358000,137.9487390,http://commons.wikimedia.org/wiki/Special:FilePath/Bee%20Museum%2C%20entrance.jpg
Q11631898,诹访湖博物馆,長野縣,博物館,36.0672220,138.1008330,http://commons.wikimedia.org/wiki/Special:FilePath/Municipal%20Suwako%20museum%20and%20Shimaki%20Akahiko%20memorial%20museum.jpg
Q11531021,松本市はかり資料館,長野縣,博物館,36.2339440,137.9725830,http://commons.wikimedia.org/wiki/Special:FilePath/Nakamachi%20street%20Matsumoto%20Nagano%20pref%20Japan04n.jpg
Q84418600,池波正太郎真田太平記館,長野縣,博物館,36.4031111,138.2535278,http://commons.wikimedia.org/wiki/Special:FilePath/Ikenami%20Shotaro%20Sanada%20Taiheiki%20Kan.JPG
Q1048234,上高地,長野縣,盆地,36.2469694,137.6333333,http://commons.wikimedia.org/wiki/Special:FilePath/150920%20Gakusawa%20wetlands%20Kamikochi%20Japan03s3.jpg
Q105085751,上伊那郷土館,長野縣,博物館,35.8388000,137.9563000,
Q81979211,大町エネルギー博物館,長野縣,エネルギー博物館,36.5152500,137.7933889,http://commons.wikimedia.org/wiki/Special:FilePath/Omachi%20Museum-1.jpg
Q6322223,貞享義民紀念館,長野縣,博物館,36.2739669,137.8968061,http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20the%20Joukyou%20Gimin%20Memorial%20Museum.JPG
